,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
2260,GO_Biological_Process_2025,Golgi Disassembly (GO:0090166),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,VRK1
2261,GO_Biological_Process_2025,ISG15-protein Conjugation (GO:0032020),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,UBE2L6
2262,GO_Biological_Process_2025,L-aspartate Import Across Plasma Membrane (GO:0140009),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC1A5
2263,GO_Biological_Process_2025,L-aspartate Transmembrane Transport (GO:0070778),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC1A5
2264,GO_Biological_Process_2025,L-ornithine Transmembrane Transport (GO:1903352),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC7A1
2265,GO_Biological_Process_2025,RNA Decapping (GO:0110154),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,DXO
2266,GO_Biological_Process_2025,UDP Metabolic Process (GO:0046048),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,AK9
2267,GO_Biological_Process_2025,Activation of Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0007171),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,ANGPT1
2268,GO_Biological_Process_2025,Adiponectin-Activated Signaling Pathway (GO:0033211),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CSNK2B
2269,GO_Biological_Process_2025,Alcohol Metabolic Process (GO:0006066),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,ALDH2
2270,GO_Biological_Process_2025,Amino Acid Biosynthetic Process (GO:0008652),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC38A1
2271,GO_Biological_Process_2025,"Anterior/Posterior Axis Specification, Embryo (GO:0008595)",1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,TASOR
2272,GO_Biological_Process_2025,Anterograde Dendritic Transport of Neurotransmitter Receptor Complex (GO:0098971),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,KIF5B
2273,GO_Biological_Process_2025,Astrocyte Differentiation (GO:0048708),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,EIF2B5
2274,GO_Biological_Process_2025,Axo-Dendritic Transport (GO:0008088),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,TMEM230
2275,GO_Biological_Process_2025,Basic Amino Acid Transport (GO:0015802),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC7A1
2276,GO_Biological_Process_2025,Behavioral Response to Nicotine (GO:0035095),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CHRNA5
2277,GO_Biological_Process_2025,Blood Vessel Endothelial Cell Proliferation Involved in Sprouting Angiogenesis (GO:0002043),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,ITGB1BP1
2278,GO_Biological_Process_2025,Bradykinin Catabolic Process (GO:0010815),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,XPNPEP1
2279,GO_Biological_Process_2025,Cap-Dependent Translational Initiation (GO:0002191),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLBP
2280,GO_Biological_Process_2025,Carbohydrate Phosphorylation (GO:0046835),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,GNPTG
2281,GO_Biological_Process_2025,Cell Surface Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,PTPRD
2282,GO_Biological_Process_2025,Cellular Response to Cold (GO:0070417),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,NFKBIA
2283,GO_Biological_Process_2025,Cholesterol Catabolic Process (GO:0006707),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SNX17
2284,GO_Biological_Process_2025,Cholesterol Import (GO:0070508),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,LDLR
2285,GO_Biological_Process_2025,Citrulline Metabolic Process (GO:0000052),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,DDAH2
2286,GO_Biological_Process_2025,Clearance of Foreign Intracellular DNA (GO:0044355),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,APOBEC3B
2287,GO_Biological_Process_2025,Clearance of Foreign Intracellular Nucleic Acids (GO:0099046),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,APOBEC3B
2288,GO_Biological_Process_2025,Cytochrome Metabolic Process (GO:1903604),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CYP2U1
2289,GO_Biological_Process_2025,Dermatan Sulfate Proteoglycan Metabolic Process (GO:0050655),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CHST14
2290,GO_Biological_Process_2025,Diadenosine Polyphosphate Catabolic Process (GO:0015961),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,NUDT11
2291,GO_Biological_Process_2025,Dopamine Biosynthetic Process (GO:0042416),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SNCA
2292,GO_Biological_Process_2025,Double-Strand Break Repair via Single-Strand Annealing (GO:0045002),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,RBBP8
2293,GO_Biological_Process_2025,Embryonic Brain Development (GO:1990403),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,PPIL1
2294,GO_Biological_Process_2025,Endothelial Cell Morphogenesis (GO:0001886),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CNKSR3
2295,GO_Biological_Process_2025,Folic Acid Transport (GO:0015884),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SLC19A1
2296,GO_Biological_Process_2025,Glial Cell Migration (GO:0008347),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CD9
2297,GO_Biological_Process_2025,Glycoside Catabolic Process (GO:0016139),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,NAGA
2298,GO_Biological_Process_2025,Glycosyl Compound Catabolic Process (GO:1901658),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,NAGA
2299,GO_Biological_Process_2025,Glyoxylate Metabolic Process (GO:0046487),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,HYI
2300,GO_Biological_Process_2025,Heart Field Specification (GO:0003128),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,MEF2C
2301,GO_Biological_Process_2025,Hyaluronan Biosynthetic Process (GO:0030213),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,IL1B
2302,GO_Biological_Process_2025,Hydrogen Peroxide Biosynthetic Process (GO:0050665),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SOD1
2303,GO_Biological_Process_2025,Interleukin-4-Mediated Signaling Pathway (GO:0035771),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,JAK1
2304,GO_Biological_Process_2025,Intracellular mRNA Localization (GO:0008298),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,STAU1
2305,GO_Biological_Process_2025,Kidney Morphogenesis (GO:0060993),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,SOX4
2306,GO_Biological_Process_2025,Lipoprotein Biosynthetic Process (GO:0042158),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,ATG10
2307,GO_Biological_Process_2025,Lymph Node Development (GO:0048535),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,TGFB1
2308,GO_Biological_Process_2025,Medium-Chain fatty-acyl-CoA Metabolic Process (GO:0036112),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,NUDT8
2309,GO_Biological_Process_2025,Membrane Raft Distribution (GO:0031580),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,PTPRC
2310,GO_Biological_Process_2025,Mitochondrial RNA Catabolic Process (GO:0000957),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,PNPT1
2311,GO_Biological_Process_2025,Negative Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042997),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,CSK
2312,GO_Biological_Process_2025,Negative Regulation of T-helper 17 Type Immune Response (GO:2000317),1/5,0.5815782502551822,0.9999960368598376,0,0,1.3135752267751015,0.7119705800861992,RC3H2
