,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
498,GO_Biological_Process_2025,Positive Regulation of miRNA Transcription (GO:1902895),2/47,0.1167818099977676,0.3453276194580663,0,0,3.531362007168459,7.583416127850762,MYC;MYB
499,GO_Biological_Process_2025,Positive Regulation of Pattern Recognition Receptor Signaling Pathway (GO:0062208),2/47,0.1167818099977676,0.3453276194580663,0,0,3.531362007168459,7.583416127850762,CYBA;HSP90B1
500,GO_Biological_Process_2025,CRD-mediated mRNA Stabilization (GO:0070934),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PABPC1
501,GO_Biological_Process_2025,Regulation of Extracellular Matrix Assembly (GO:1901201),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RGCC
502,GO_Biological_Process_2025,Regulation of Granulocyte Differentiation (GO:0030852),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RUNX1
503,GO_Biological_Process_2025,Regulation of Lamellipodium Morphogenesis (GO:2000392),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RREB1
504,GO_Biological_Process_2025,"Regulation of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)",1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PABPC1
505,GO_Biological_Process_2025,Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034135),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,CYBA
506,GO_Biological_Process_2025,Cellular Response to UV-A (GO:0071492),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,MMP2
507,GO_Biological_Process_2025,Cellular Response to Interleukin-12 (GO:0071349),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,P4HB
508,GO_Biological_Process_2025,Cyclic Nucleotide Transport (GO:0070729),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,SHOC2
509,GO_Biological_Process_2025,Cytolysis by Host of Symbiont Cells (GO:0051838),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,ROMO1
510,GO_Biological_Process_2025,Exit From Mitosis (GO:0010458),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,CTDP1
511,GO_Biological_Process_2025,Type II Interferon-Mediated Signaling Pathway (GO:0060333),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RNASE3
512,GO_Biological_Process_2025,Glucan Metabolic Process (GO:0044042),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PYGL
513,GO_Biological_Process_2025,Glutamine Family Amino Acid Biosynthetic Process (GO:0009084),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,GLUL
514,GO_Biological_Process_2025,Melanocyte Differentiation (GO:0030318),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,LRMDA
515,GO_Biological_Process_2025,miRNA Catabolic Process (GO:0010587),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,SND1
516,GO_Biological_Process_2025,Negative Regulation by Host of Viral Genome Replication (GO:0044828),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PRKN
517,GO_Biological_Process_2025,Negative Regulation of B Cell Proliferation (GO:0030889),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,MNDA
518,GO_Biological_Process_2025,"Negative Regulation of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)",1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RUNX1
519,GO_Biological_Process_2025,Negative Regulation of Cell Division (GO:0051782),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,MYC
520,GO_Biological_Process_2025,Negative Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000048),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RGCC
521,GO_Biological_Process_2025,Negative Regulation of Interferon-Beta Production (GO:0032688),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PYCARD
522,GO_Biological_Process_2025,Negative Regulation of Steroid Biosynthetic Process (GO:0010894),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,GFI1
523,GO_Biological_Process_2025,Pinocytosis (GO:0006907),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PYCARD
524,GO_Biological_Process_2025,Positive Regulation of Hemostasis (GO:1900048),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,EMILIN2
525,GO_Biological_Process_2025,Positive Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:1903265),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PRKN
526,GO_Biological_Process_2025,Protein K27-linked Ubiquitination (GO:0044314),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PRKN
527,GO_Biological_Process_2025,Receptor-Mediated Endocytosis of Virus by Host Cell (GO:0019065),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RNASEK
528,GO_Biological_Process_2025,Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042996),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,RACK1
529,GO_Biological_Process_2025,Regulation of Animal Organ Morphogenesis (GO:2000027),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,CITED2
530,GO_Biological_Process_2025,Regulation of Cellular Response to Oxidative Stress (GO:1900407),1/10,0.1182228555126104,0.3453276194580663,0,0,8.80901383311022,18.808863891633447,PRKN
531,GO_Biological_Process_2025,Endoplasmic Reticulum Unfolded Protein Response (GO:0030968),2/48,0.1208991819421303,0.3453276194580663,0,0,3.4544179523141656,7.298488334943788,SERP1;HSPA5
532,GO_Biological_Process_2025,Mitophagy (GO:0000423),2/48,0.1208991819421303,0.3453276194580663,0,0,3.4544179523141656,7.298488334943788,PRKN;OGT
533,GO_Biological_Process_2025,Regulation of Organelle Organization (GO:0033043),3/97,0.1217184548820251,0.3453276194580663,0,0,2.539753639417693,5.348834559709959,PRKN;ZEB2;TOM1
534,GO_Biological_Process_2025,Regulation of TORC1 Signaling (GO:1903432),3/97,0.1217184548820251,0.3453276194580663,0,0,2.539753639417693,5.348834559709959,SIK3;LAMTOR4;OGT
535,GO_Biological_Process_2025,Positive Regulation of Hydrolase Activity (GO:0051345),3/98,0.1244699937562724,0.3453276194580663,0,0,2.5128915405923715,5.236088497360296,RACK1;PRTN3;RASGRP2
536,GO_Biological_Process_2025,Translational Elongation (GO:0006414),2/49,0.1250518905737873,0.3453276194580663,0,0,3.3807481125600547,7.0286649267568535,EEF1G;RACK1
537,GO_Biological_Process_2025,RNA Methylation (GO:0001510),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,SNRPD2;TARBP1
538,GO_Biological_Process_2025,Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,PYCARD;PRKN
539,GO_Biological_Process_2025,Lipid Modification (GO:0030258),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,DGKG;PLPPR3
540,GO_Biological_Process_2025,Negative Regulation of Protein Binding (GO:0032091),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,ATP2A3;RACK1
541,GO_Biological_Process_2025,Neutrophil Migration (GO:1990266),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,PRTN3;PPIB
542,GO_Biological_Process_2025,Positive Regulation of Blood Vessel Endothelial Cell Migration (GO:0043536),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,HSPB1;MAPK14
543,GO_Biological_Process_2025,Positive Regulation of Developmental Growth (GO:0048639),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,NACA;PPIB
544,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Activation (GO:0051251),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,PYCARD;SH3KBP1
545,GO_Biological_Process_2025,Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224),2/50,0.1292384186444498,0.3453276194580663,0,0,3.310147849462365,6.772881511879558,C1QTNF4;PYCARD
546,GO_Biological_Process_2025,Regulation of Dendritic Cell Differentiation (GO:2001198),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,CLEC12A
547,GO_Biological_Process_2025,Regulation of Dopamine Secretion (GO:0014059),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
548,GO_Biological_Process_2025,Regulation of Establishment of Protein Localization to Mitochondrion (GO:1903747),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
549,GO_Biological_Process_2025,SRP-dependent Cotranslational Protein Targeting to Membrane (GO:0006614),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,SEC61B
550,GO_Biological_Process_2025,Regulation of Lipid Transport (GO:0032368),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
551,GO_Biological_Process_2025,Actin Crosslink Formation (GO:0051764),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,FLNA
552,GO_Biological_Process_2025,Regulation of Mesenchymal Cell Proliferation (GO:0010464),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,MYC
553,GO_Biological_Process_2025,Regulation of Mitochondrial Depolarization (GO:0051900),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RACK1
554,GO_Biological_Process_2025,Regulation of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway (GO:1903376),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
555,GO_Biological_Process_2025,Regulation of Protein Localization to Centrosome (GO:1904779),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RAB11FIP3
556,GO_Biological_Process_2025,Regulation of Purine Nucleotide Catabolic Process (GO:0033121),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,OGT
557,GO_Biological_Process_2025,Cellular Response to UV-B (GO:0071493),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,MAPK14
558,GO_Biological_Process_2025,Skeletal Muscle Tissue Regeneration (GO:0043403),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,NACA
559,GO_Biological_Process_2025,Endocytosis Involved in Viral Entry Into Host Cell (GO:0075509),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RNASEK
560,GO_Biological_Process_2025,Endosomal Lumen Acidification (GO:0048388),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RNASEK
561,GO_Biological_Process_2025,Hematopoietic Stem Cell Proliferation (GO:0071425),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RUNX1
562,GO_Biological_Process_2025,Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,IRS2
563,GO_Biological_Process_2025,Iron Ion Transmembrane Transport (GO:0034755),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,SLC25A37
564,GO_Biological_Process_2025,Macrophage Activation Involved in Immune Response (GO:0002281),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,GRN
565,GO_Biological_Process_2025,Maintenance of Protein Localization in Endoplasmic Reticulum (GO:0035437),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,HSPA5
566,GO_Biological_Process_2025,Negative Regulation of Bone Remodeling (GO:0046851),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,INPP5D
567,GO_Biological_Process_2025,Negative Regulation of Exocytosis (GO:0045920),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
568,GO_Biological_Process_2025,Negative Regulation of Gene Expression via Chromosomal CpG Island Methylation (GO:0044027),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,MYC
569,GO_Biological_Process_2025,Negative Regulation of Heart Contraction (GO:0045822),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,GRK2
570,GO_Biological_Process_2025,"- Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900152)",1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PABPC1
571,GO_Biological_Process_2025,Neutrophil Activation Involved in Immune Response (GO:0002283),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,VAMP8
572,GO_Biological_Process_2025,Nodal Signaling Pathway (GO:0038092),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,CITED2
573,GO_Biological_Process_2025,Pentose-Phosphate Shunt (GO:0006098),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,TKT
574,GO_Biological_Process_2025,Positive Regulation of B Cell Differentiation (GO:0045579),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,INPP5D
575,GO_Biological_Process_2025,Positive Regulation of Extracellular Matrix Assembly (GO:1901203),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RGCC
576,GO_Biological_Process_2025,Positive Regulation of Fatty Acid Oxidation (GO:0046321),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,IRS2
577,GO_Biological_Process_2025,Positive Regulation of Gene Expression via Chromosomal CpG Island Demethylation (GO:0044029),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,APEX1
578,GO_Biological_Process_2025,Positive Regulation of Integrin-Mediated Signaling Pathway (GO:2001046),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,FLNA
579,GO_Biological_Process_2025,Positive Regulation of Mitotic Cytokinesis (GO:1903490),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,RAB11FIP3
580,GO_Biological_Process_2025,"+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)",1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PABPC1
581,GO_Biological_Process_2025,Positive Regulation of Peptidase Activity (GO:0010952),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,GRN
582,GO_Biological_Process_2025,Positive Regulation of Platelet Aggregation (GO:1901731),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,EMILIN2
583,GO_Biological_Process_2025,Progesterone Receptor Signaling Pathway (GO:0050847),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,TRERF1
584,GO_Biological_Process_2025,Protein K29-linked Ubiquitination (GO:0035519),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,PRKN
585,GO_Biological_Process_2025,Regulation of TORC2 Signaling (GO:1903939),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,SIK3
586,GO_Biological_Process_2025,Regulation of Axon Regeneration (GO:0048679),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,GRN
587,GO_Biological_Process_2025,Regulation of Cell Activation (GO:0050865),1/11,0.1292505666717651,0.3453276194580663,0,0,7.927710843373494,16.22011526376472,GNAQ
588,GO_Biological_Process_2025,Negative Regulation of Transcription by RNA Polymerase II (GO:0000122),13/732,0.1299522184632917,0.3462591982435496,0,0,1.451869978814927,2.9626691044042257,PRKN;CITED2;GFI1;IRF2BP2;RUNX1;ZEB2;NACA;MYC;MYB;CALR;OGT;RREB1;ELANE
589,GO_Biological_Process_2025,Cellular Response to Chemical Stress (GO:0062197),3/100,0.1300400553556297,0.3462591982435496,0,0,2.460828916064944,5.019876300803894,PRKN;PRDX5;ALDH3B1
590,GO_Biological_Process_2025,Cytoplasmic Translation (GO:0002181),3/101,0.1328577639004977,0.3511755372707867,0,0,2.4355944807072625,4.9161894127127965,RACK1;FAU;UBA52
591,GO_Biological_Process_2025,Regulation of Secretion by Cell (GO:1903530),2/51,0.1334572810322692,0.3511755372707867,0,0,3.242429229756419,6.530167661754086,VAMP8;TSPOAP1
592,GO_Biological_Process_2025,Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815),2/51,0.1334572810322692,0.3511755372707867,0,0,3.242429229756419,6.530167661754086,APEX1;ARID1B
593,GO_Biological_Process_2025,Regulation of Small GTPase Mediated Signal Transduction (GO:0051056),4/157,0.1342784207487829,0.3511755372707867,0,0,2.082682395451405,4.181692745596959,ARHGEF18;DENND3;RNASE3;OGT
594,GO_Biological_Process_2025,Regulation of Canonical Wnt Signaling Pathway (GO:0060828),5/216,0.134806551418754,0.3511755372707867,0,0,1.8898346068285132,3.78706693466772,PRKN;ZEB2;GNAQ;IGFBP2;PFDN5
595,GO_Biological_Process_2025,Signal Transduction by P53 Class Mediator (GO:0072331),2/52,0.1377070241842847,0.3511755372707867,0,0,3.177419354838709,6.299636970364105,PYCARD;FHIT
596,GO_Biological_Process_2025,Glycoprotein Metabolic Process (GO:0009100),2/52,0.1377070241842847,0.3511755372707867,0,0,3.177419354838709,6.299636970364105,HEXA;MAN2B1
597,GO_Biological_Process_2025,Regulation of Cell Development (GO:0060284),2/52,0.1377070241842847,0.3511755372707867,0,0,3.177419354838709,6.299636970364105,GRN;NACA
598,GO_Biological_Process_2025,Positive Regulation of Multicellular Organismal Process (GO:0051240),8/407,0.1392189885250531,0.3511755372707867,0,0,1.6032643592452205,3.161167766101451,VAMP8;PLAC8;RGCC;NME2;PPIB;OGT;RREB1;EREG
